filename, width, height, class, xmin, ymin, xmax, ymax
G0066635,pothole,3680,2760,1754,1494,2178,1652
G0066635,pothole,3680,2760,736,1494,1328,1678
G0066636,pothole,3680,2760,978,1588,1140,1654
G0066636,pothole,3680,2760,700,1632,992,1756
G0066636,pothole,3680,2760,1766,1528,1882,1592
G0066636,pothole,3680,2760,1928,1526,2116,1604
G0066641,pothole,3680,2760,1292,1518,1390,1556
G0066641,pothole,3680,2760,2248,1404,2358,1438
G0066641,pothole,3680,2760,2324,1434,2404,1486
G0066641,pothole,3680,2760,2204,1310,2304,1344
G0066642,pothole,3680,2760,2546,1614,2680,1680
G0066642,pothole,3680,2760,2384,1518,2566,1592
G0066642,pothole,3680,2760,2244,1344,2384,1402
G0066642,pothole,3680,2760,2222,1274,2274,1306
G0066642,pothole,3680,2760,1710,1444,1786,1468
G0066643,pothole,3680,2760,1500,1618,1648,1694
G0066643,pothole,3680,2760,2408,1578,2560,1634
G0066643,pothole,3680,2760,2216,1398,2626,1526
G0066643,pothole,3680,2760,2232,1310,2314,1340
G0066644,pothole,3680,2760,2384,1520,2932,1696
G0066644,pothole,3680,2760,2276,1356,2400,1404
G0066645,pothole,3680,2760,2370,1410,2606,1534
G0066645,pothole,3680,2760,1538,1582,1660,1630
G0066645,pothole,3680,2760,1372,1672,1470,1706
G0066645,pothole,3680,2760,2200,1344,2300,1372
G0066646,pothole,3680,2760,2604,1560,2814,1688
G0066646,pothole,3680,2760,2286,1498,2382,1542
G0066646,pothole,3680,2760,2278,1420,2432,1464
G0066646,pothole,3680,2760,2194,1434,2262,1462
G0066647,pothole,3680,2760,2382,1554,2900,1674
G0066647,pothole,3680,2760,1756,1280,1824,1308
G0066648,pothole,3680,2760,2854,1640,3016,1698
G0066648,pothole,3680,2760,2214,1386,2316,1412
G0066648,pothole,3680,2760,1456,1666,1570,1708
G0066648,pothole,3680,2760,1722,1310,1822,1342
G0066649,pothole,3680,2760,2380,1516,2538,1562
G0066649,pothole,3680,2760,2304,1546,2422,1594
G0066649,pothole,3680,2760,2270,1602,2364,1658
G0066649,pothole,3680,2760,2178,1510,2264,1542
G0066649,pothole,3680,2760,1660,1374,1790,1406
G0066649,pothole,3680,2760,1686,1350,1786,1382
G0066650,pothole,3680,2760,1518,1484,1706,1574
G0066650,pothole,3680,2760,1596,1436,1716,1484
G0066650,pothole,3680,2760,1634,1394,1730,1440
G0066650,pothole,3680,2760,2122,1474,2212,1522
G0066650,pothole,3680,2760,2296,1554,2418,1626
G0066651,pothole,3680,2760,1352,1634,1568,1708
G0066651,pothole,3680,2760,1484,1512,1630,1582
G0066651,pothole,3680,2760,2140,1350,2208,1388
G0066652,pothole,3680,2760,2472,1614,2572,1660
G0066652,pothole,3680,2760,2258,1442,2380,1498
G0066694,pothole,3680,2760,2150,1510,2292,1562
G0066694,pothole,3680,2760,2156,1410,2254,1432
G0066694,pothole,3680,2760,2428,1420,2566,1458
G0066695,pothole,3680,2760,2294,1600,2516,1664
G0066695,pothole,3680,2760,2804,1616,3068,1710
G0066695,pothole,3680,2760,1506,1416,1604,1452
G0066695,pothole,3680,2760,1870,1386,1952,1410
G0066696,pothole,3680,2760,1174,1594,1350,1680
G0066696,pothole,3680,2760,1792,1524,1944,1572
G0066696,pothole,3680,2760,2252,1458,2398,1496
G0066696,pothole,3680,2760,1930,1454,2110,1504
G0066701,pothole,3680,2760,2240,1380,2330,1410
G0066703,pothole,3680,2760,2430,1578,2598,1646
G0066703,pothole,3680,2760,2102,1398,2280,1452
G0066704,pothole,3680,2760,2170,1556,2464,1642
G0066876,pothole,3680,2760,2050,1336,2190,1362
G0066879,pothole,3680,2760,2518,1382,2624,1404
G0066881,pothole,3680,2760,2980,1556,3188,1610
G0066886,pothole,3680,2760,3066,1366,3118,1386
G0066886,pothole,3680,2760,3162,1370,3240,1390
G0066886,pothole,3680,2760,3196,1390,3246,1404
G0066886,pothole,3680,2760,3230,1398,3292,1414
G0066886,pothole,3680,2760,3270,1420,3450,1470
G0066886,pothole,3680,2760,3166,1334,3208,1350
G0066887,pothole,3680,2760,2996,1462,3216,1536
G0066887,pothole,3680,2760,2940,1440,3010,1460
G0066887,pothole,3680,2760,2892,1430,2954,1446
G0066887,pothole,3680,2760,2838,1412,2926,1432
G0066887,pothole,3680,2760,2734,1408,2790,1428
G0066888,pothole,3680,2760,3018,1556,3376,1676
G0066888,pothole,3680,2760,2920,1518,3020,1546
G0066888,pothole,3680,2760,2852,1502,2932,1526
G0066888,pothole,3680,2760,2766,1472,2880,1500
G0066888,pothole,3680,2760,2632,1478,2718,1506
G0066888,pothole,3680,2760,2666,1384,2744,1410
G0066889,pothole,3680,2760,2846,1634,2990,1700
G0066889,pothole,3680,2760,3026,1626,3172,1664
G0066889,pothole,3680,2760,3166,1684,3290,1728
G0066889,pothole,3680,2760,2778,1448,2862,1478
G0066905,pothole,3680,2760,1830,1362,1952,1386
G0066906,pothole,3680,2760,1810,1478,1962,1536
G0066911,pothole,3680,2760,1914,1466,2050,1510
G0066911,pothole,3680,2760,1912,1424,1996,1452
G0066912,pothole,3680,2760,1898,1600,2028,1666
G0066925,pothole,3680,2760,1878,1528,2002,1584
G0066925,pothole,3680,2760,2966,1564,3178,1638
G0066931,pothole,3680,2760,1834,1494,1982,1538
G0066931,pothole,3680,2760,2254,1360,2334,1394
G0066931,pothole,3680,2760,1890,1310,1944,1326
G0066931,pothole,3680,2760,1918,1286,1964,1298
G0066933,pothole,3680,2760,1824,1484,1976,1558
G0066933,pothole,3680,2760,1932,1414,1980,1434
G0066934,pothole,3680,2760,1938,1644,2124,1698
G0066944,pothole,3680,2760,1782,1448,1890,1484
G0066949,pothole,3680,2760,1948,1358,2038,1378
G0066951,pothole,3680,2760,2010,1628,2254,1700
G0066953,pothole,3680,2760,3340,1372,3424,1392
G0066959,pothole,3680,2760,2864,1506,2990,1540
G0066960,pothole,3680,2760,2466,1484,2616,1520
G0066960,pothole,3680,2760,3292,1418,3396,1450
G0066961,pothole,3680,2760,2060,1496,2224,1524
G0066961,pothole,3680,2760,2940,1388,3040,1422
G0066961,pothole,3680,2760,3344,1560,3530,1672
G0066962,pothole,3680,2760,1618,1504,1800,1542
G0066962,pothole,3680,2760,2590,1364,2696,1394
G0066962,pothole,3680,2760,3026,1550,3172,1622
G0066963,pothole,3680,2760,1152,1552,1350,1616
G0066963,pothole,3680,2760,2244,1362,2352,1392
G0066963,pothole,3680,2760,2706,1554,2898,1652
G0066964,pothole,3680,2760,614,1646,848,1702
G0066964,pothole,3680,2760,1872,1384,1992,1424
G0066964,pothole,3680,2760,2360,1606,2512,1666
G0066965,pothole,3680,2760,1362,1602,1488,1638
G0066965,pothole,3680,2760,1466,1430,1602,1464
G0066966,pothole,3680,2760,1032,1468,1182,1516
G0066967,pothole,3680,2760,550,1528,720,1592
G0066980,pothole,3680,2760,2540,1386,2678,1430
G0066980,pothole,3680,2760,1918,1234,1954,1248
G0066981,pothole,3680,2760,2844,1490,3062,1556
G0066981,pothole,3680,2760,1980,1252,2016,1264
G0067001,pothole,3680,2760,1874,1336,1986,1356
G0067019,pothole,3680,2760,2630,1388,2744,1418
G0067028,pothole,3680,2760,1826,1636,1890,1664
G0067035,pothole,3680,2760,1604,1382,1688,1408
G0067035,pothole,3680,2760,1792,1300,1898,1320
G0067036,pothole,3680,2760,1378,1532,1524,1574
G0067036,pothole,3680,2760,1900,1404,1986,1426
G0067036,pothole,3680,2760,1734,1346,1876,1380
G0067037,pothole,3680,2760,1890,1578,2012,1620
G0067037,pothole,3680,2760,1638,1442,1846,1494
G0067038,pothole,3680,2760,1564,1568,1930,1706
G0067038,pothole,3680,2760,2082,1284,2158,1296
G0067038,pothole,3680,2760,1526,1270,1628,1288
G0067039,pothole,3680,2760,2236,1304,2314,1322
G0067039,pothole,3680,2760,1572,1286,1644,1300
G0067040,pothole,3680,2760,2308,1334,2396,1360
G0067040,pothole,3680,2760,1554,1308,1656,1324
G0067041,pothole,3680,2760,2282,1354,2380,1378
G0067041,pothole,3680,2760,1426,1316,1540,1336
G0067042,pothole,3680,2760,2266,1388,2364,1418
G0067042,pothole,3680,2760,1280,1338,1416,1364
G0067075,pothole,3680,2760,1714,1492,2090,1538
G0067075,pothole,3680,2760,2442,1412,2626,1446
G0067075,pothole,3680,2760,1920,1384,2088,1420
G0067075,pothole,3680,2760,2042,1348,2150,1402
G0067077,pothole,3680,2760,1586,1440,1680,1486
G0067077,pothole,3680,2760,2012,1428,2118,1450
G0067077,pothole,3680,2760,2374,1450,2580,1492
G0067077,pothole,3680,2760,2360,1568,2472,1612
G0067078,pothole,3680,2760,1384,1588,1650,1674
G0067078,pothole,3680,2760,2138,1548,2324,1596
G0067078,pothole,3680,2760,2714,1586,3010,1684
G0067078,pothole,3680,2760,2156,1256,2260,1268
G0067081,pothole,3680,2760,2870,1444,2980,1476
G0067081,pothole,3680,2760,2270,1338,2404,1356
G0067082,pothole,3680,2760,3256,1590,3428,1642
G0067082,pothole,3680,2760,2324,1382,2498,1414
G0073834,pothole,3680,2760,1466,1724,1656,1772
G0073834,pothole,3680,2760,1466,1724,1656,1772
G0073886,pothole,3680,2760,1304,1612,1366,1628
G0073886,pothole,3680,2760,1304,1612,1366,1628
G0073889,pothole,3680,2760,1122,1922,1322,1986
G0073889,pothole,3680,2760,1122,1922,1322,1986
G0073978,pothole,3680,2760,2278,1554,2430,1594
G0073978,pothole,3680,2760,660,1666,716,1682
G0073978,pothole,3680,2760,552,1684,632,1704
G0073978,pothole,3680,2760,2278,1554,2430,1594
G0073978,pothole,3680,2760,660,1666,716,1682
G0073978,pothole,3680,2760,552,1684,632,1704
G0073979,pothole,3680,2760,2078,1580,2278,1642
G0073979,pothole,3680,2760,2078,1580,2278,1642
G0073980,pothole,3680,2760,1840,1674,2100,1762
G0073980,pothole,3680,2760,3358,1512,3436,1528
G0073980,pothole,3680,2760,1840,1674,2100,1762
G0073980,pothole,3680,2760,3358,1512,3436,1528
G0074098,pothole,3680,2760,1878,1552,2000,1568
G0074098,pothole,3680,2760,1878,1552,2000,1568
G0074099,pothole,3680,2760,1822,1646,2026,1670
G0074099,pothole,3680,2760,2762,1578,2922,1608
G0074099,pothole,3680,2760,1822,1646,2026,1670
G0074099,pothole,3680,2760,2762,1578,2922,1608
G0074113,pothole,3680,2760,2210,1556,2282,1572
G0074113,pothole,3680,2760,2210,1556,2282,1572
G0074114,pothole,3680,2760,2380,1670,2542,1720
G0074114,pothole,3680,2760,1592,1762,1640,1778
G0074114,pothole,3680,2760,2380,1670,2542,1720
G0074114,pothole,3680,2760,1592,1762,1640,1778
G0074187,pothole,3680,2760,1390,1734,1608,1758
G0074187,pothole,3680,2760,1686,1692,1830,1718
G0074187,pothole,3680,2760,1886,1694,1982,1730
G0074187,pothole,3680,2760,1390,1734,1608,1758
G0074187,pothole,3680,2760,1686,1692,1830,1718
G0074187,pothole,3680,2760,1886,1694,1982,1730
G0074221,pothole,3680,2760,3000,1566,3096,1594
G0074221,pothole,3680,2760,2904,1564,2972,1576
G0074221,pothole,3680,2760,3000,1566,3096,1594
G0074221,pothole,3680,2760,2904,1564,2972,1576
G0074230,pothole,3680,2760,3096,1588,3222,1622
G0074230,pothole,3680,2760,2924,1578,3058,1604
G0074230,pothole,3680,2760,3096,1588,3222,1622
G0074230,pothole,3680,2760,2924,1578,3058,1604
G0077364,pothole,3680,2760,1818,1284,1874,1296
G0077365,pothole,3680,2760,1816,1364,1902,1382
G0077366,pothole,3680,2760,1782,1570,1948,1628
G0077749,pothole,3680,2760,2190,1376,2256,1406
G0077750,pothole,3680,2760,2340,1510,2432,1544
G0077959,pothole,3680,2760,1556,1326,1738,1374
G0077959,pothole,3680,2760,1874,1320,2034,1358
G0077959,pothole,3680,2760,2124,1328,2232,1354
G0077960,pothole,3680,2760,2208,1376,2406,1428
G0077960,pothole,3680,2760,1852,1368,2056,1432
G0077960,pothole,3680,2760,1374,1386,1662,1460
G0077961,pothole,3680,2760,2342,1528,2668,1650
G0077961,pothole,3680,2760,1792,1508,2118,1688
G0077961,pothole,3680,2760,1040,1546,1350,1738
G0084391,pothole,3680,2760,1810,1620,2006,1664
G0084391,pothole,3680,2760,1810,1620,2006,1664
G0084392,pothole,3680,2760,1778,1616,2042,1682
G0084392,pothole,3680,2760,1778,1616,2042,1682
G0084732,pothole,3680,2760,1764,1434,1882,1454
G0084733,pothole,3680,2760,1836,1572,2052,1628
G0088175,pothole,3680,2760,2440,1546,2546,1586
G0088186,pothole,3680,2760,1524,1464,1580,1488
G0088287,pothole,3680,2760,1424,1406,1550,1444
G0088287,pothole,3680,2760,1042,1458,1148,1488
G0088287,pothole,3680,2760,1800,1382,1942,1424
G0088287,pothole,3680,2760,1540,1306,1668,1328
G0088288,pothole,3680,2760,1234,1468,1410,1530
G0088288,pothole,3680,2760,1462,1318,1632,1346
G0088288,pothole,3680,2760,1780,1430,1952,1498
G0088289,pothole,3680,2760,948,1614,1206,1718
G0088289,pothole,3680,2760,1706,1580,1922,1662
G0088289,pothole,3680,2760,1370,1368,1578,1406
G0088290,pothole,3680,2760,1242,1396,1492,1446
G0088291,pothole,3680,2760,1112,1460,1396,1516
G0088292,pothole,3680,2760,1004,1516,1360,1598
G0088293,pothole,3680,2760,902,1590,1308,1674
G0088435,pothole,3680,2760,1730,1350,1908,1396
G0088435,pothole,3680,2760,2354,1294,2474,1322
G0088435,pothole,3680,2760,2516,1334,2630,1358
G0088436,pothole,3680,2760,1972,1484,2340,1570
G0088436,pothole,3680,2760,2780,1384,2940,1428
G0088436,pothole,3680,2760,3046,1444,3210,1492
G0088597,pothole,3680,2760,1992,1288,2060,1308
G0088598,pothole,3680,2760,1906,1340,2018,1360
G0088599,pothole,3680,2760,1852,1516,2058,1586
G0088617,pothole,3680,2760,1520,1292,1604,1332
G0088617,pothole,3680,2760,1790,1314,2032,1368
G0088617,pothole,3680,2760,2254,1310,2444,1354
G0088617,pothole,3680,2760,2564,1310,2812,1354
G0088618,pothole,3680,2760,1496,1346,1634,1372
G0088618,pothole,3680,2760,1810,1370,2122,1426
G0088618,pothole,3680,2760,2376,1358,2624,1422
G0088618,pothole,3680,2760,2768,1362,3056,1410
G0088795,pothole,3680,2760,1566,1246,1686,1268
G0088795,pothole,3680,2760,2052,1326,2178,1346
G0088795,pothole,3680,2760,2458,1286,2644,1320
G0088795,pothole,3680,2760,2870,1350,2952,1376
G0088795,pothole,3680,2760,3416,1396,3478,1412
G0088796,pothole,3680,2760,1422,1252,1556,1274
G0088796,pothole,3680,2760,1894,1346,2110,1386
G0088796,pothole,3680,2760,2414,1294,2632,1332
G0088796,pothole,3680,2760,2456,1352,2552,1374
G0088796,pothole,3680,2760,2902,1372,3004,1398
G0088796,pothole,3680,2760,2982,1354,3098,1366
G0088796,pothole,3680,2760,3518,1414,3588,1432
G0088798,pothole,3680,2760,858,1300,1016,1328
G0088798,pothole,3680,2760,1308,1428,1636,1498
G0088798,pothole,3680,2760,2036,1318,2294,1368
G0088798,pothole,3680,2760,2078,1408,2240,1442
G0088798,pothole,3680,2760,2636,1418,2786,1452
G0088798,pothole,3680,2760,2734,1384,2878,1402
G0088798,pothole,3680,2760,3382,1442,3482,1468
G0088799,pothole,3680,2760,256,1434,388,1456
G0088799,pothole,3680,2760,508,1340,678,1376
G0088799,pothole,3680,2760,910,1480,1282,1600
G0088799,pothole,3680,2760,1768,1330,2056,1378
G0088799,pothole,3680,2760,1800,1432,1982,1484
G0088799,pothole,3680,2760,2436,1428,2612,1472
G0088799,pothole,3680,2760,2548,1384,2688,1416
G0088799,pothole,3680,2760,3254,1434,3354,1472
G0088799,pothole,3680,2760,3452,1382,3542,1404
G0088800,pothole,3680,2760,112,1398,304,1430
G0088800,pothole,3680,2760,1466,1356,1776,1434
G0088800,pothole,3680,2760,1474,1488,1676,1546
G0088800,pothole,3680,2760,332,1572,838,1712
G0088800,pothole,3680,2760,2206,1464,2388,1512
G0088800,pothole,3680,2760,2294,1400,2474,1440
G0088800,pothole,3680,2760,3086,1436,3202,1476
G0088800,pothole,3680,2760,3278,1370,3370,1396
G0088801,pothole,3680,2760,36,1678,356,1764
G0088801,pothole,3680,2760,1102,1378,1436,1476
G0088801,pothole,3680,2760,1048,1552,1284,1626
G0088801,pothole,3680,2760,1886,1496,2108,1558
G0088801,pothole,3680,2760,1948,1414,2202,1470
G0088801,pothole,3680,2760,2624,1324,2662,1334
G0088801,pothole,3680,2760,2876,1434,2996,1482
G0088801,pothole,3680,2760,2980,1406,3050,1426
G0088801,pothole,3680,2760,3050,1358,3146,1382
G0088802,pothole,3680,2760,522,1642,762,1710
G0088802,pothole,3680,2760,686,1424,1038,1504
G0088802,pothole,3680,2760,1510,1548,1756,1606
G0088802,pothole,3680,2760,1588,1446,1878,1516
G0088802,pothole,3680,2760,2628,1454,2766,1506
G0088802,pothole,3680,2760,2724,1408,2806,1438
G0088802,pothole,3680,2760,2806,1354,2896,1376
G0088803,pothole,3680,2760,246,1464,622,1586
G0088803,pothole,3680,2760,1086,1618,1396,1682
G0088803,pothole,3680,2760,1292,1474,1546,1560
G0088803,pothole,3680,2760,2368,1468,2526,1540
G0088803,pothole,3680,2760,2486,1420,2568,1452
G0088803,pothole,3680,2760,2558,1358,2664,1382
G0088804,pothole,3680,2760,2,1536,194,1656
G0088804,pothole,3680,2760,842,1536,1198,1678
G0088804,pothole,3680,2760,2134,1512,2298,1586
G0088804,pothole,3680,2760,2250,1444,2350,1476
G0088805,pothole,3680,2760,472,1640,870,1734
G0088805,pothole,3680,2760,1894,1564,2114,1696
G0088805,pothole,3680,2760,2046,1480,2134,1526
G0088805,pothole,3680,2760,2148,1384,2270,1422
G0088806,pothole,3680,2760,1856,1546,1982,1600
G0088806,pothole,3680,2760,1990,1426,2118,1468
G0088807,pothole,3680,2760,1104,1462,1202,1492
G0088807,pothole,3680,2760,1664,1644,1768,1714
G0088807,pothole,3680,2760,1818,1474,1980,1530
G0088808,pothole,3680,2760,812,1538,932,1572
G0088808,pothole,3680,2760,1632,1550,1842,1624
G0088808,pothole,3680,2760,1826,1416,1866,1432
G0088808,pothole,3680,2760,1592,1298,1618,1308
G0088812,pothole,3680,2760,1078,1418,1122,1436
G0088812,pothole,3680,2760,2154,1358,2314,1434
G0088827,pothole,3680,2760,1784,1280,1832,1288
G0088827,pothole,3680,2760,1716,1262,1766,1274
G0088828,pothole,3680,2760,1764,1306,1846,1314
G0088828,pothole,3680,2760,1700,1284,1760,1296
G0088829,pothole,3680,2760,1740,1346,1844,1358
G0088829,pothole,3680,2760,1764,1336,1804,1346
G0088829,pothole,3680,2760,1794,1320,1866,1332
G0088829,pothole,3680,2760,1678,1316,1758,1328
G0088830,pothole,3680,2760,1706,1376,1832,1398
G0088830,pothole,3680,2760,1736,1360,1790,1378
G0088830,pothole,3680,2760,1774,1338,1864,1360
G0088830,pothole,3680,2760,1642,1328,1734,1348
G0088831,pothole,3680,2760,1620,1448,1792,1492
G0088831,pothole,3680,2760,1662,1420,1750,1452
G0088831,pothole,3680,2760,1556,1368,1686,1398
G0088831,pothole,3680,2760,1750,1388,1836,1412
G0088832,pothole,3680,2760,1398,1546,1638,1598
G0088832,pothole,3680,2760,1480,1488,1602,1534
G0088832,pothole,3680,2760,1546,1438,1728,1480
G0088832,pothole,3680,2760,1374,1408,1546,1448
G0088833,pothole,3680,2760,1066,1512,1304,1586
G0088833,pothole,3680,2760,1228,1614,1394,1660
G0088833,pothole,3680,2760,1498,1436,1634,1470
G0088970,pothole,3680,2760,1860,1610,2282,1668
G0089105,pothole,3680,2760,1980,1308,2124,1338
G0089107,pothole,3680,2760,2416,1392,2658,1462
G0089108,pothole,3680,2760,3040,1474,3450,1602
G0089161,pothole,3680,2760,1598,1316,1662,1330
G0089161,pothole,3680,2760,2306,1330,2432,1348
G0089162,pothole,3680,2760,1272,1376,1364,1394
G0089162,pothole,3680,2760,2156,1374,2326,1398
G0089163,pothole,3680,2760,786,1492,888,1512
G0089163,pothole,3680,2760,1880,1482,2104,1518
G0089164,pothole,3680,2760,1364,1614,1700,1682
G0089194,pothole,3680,2760,2540,1410,2630,1428
G0089194,pothole,3680,2760,1732,1382,1830,1400
G0089194,pothole,3680,2760,1548,1358,1596,1368
G0089194,pothole,3680,2760,1892,1332,1944,1350
G0089194,pothole,3680,2760,2026,1324,2056,1334
G0089194,pothole,3680,2760,2106,1322,2158,1334
G0089195,pothole,3680,2760,3000,1536,3148,1576
G0089195,pothole,3680,2760,1740,1486,1904,1524
G0089195,pothole,3680,2760,1984,1498,2174,1526
G0089195,pothole,3680,2760,1480,1414,1564,1442
G0089195,pothole,3680,2760,1978,1374,2064,1404
G0089195,pothole,3680,2760,2162,1358,2210,1370
G0089195,pothole,3680,2760,2274,1352,2344,1368
G0089195,pothole,3680,2760,1690,1338,1746,1346
G0089195,pothole,3680,2760,1704,1316,1766,1328
G0089196,pothole,3680,2760,1348,1594,1456,1638
G0089196,pothole,3680,2760,2526,1436,2636,1470
G0089196,pothole,3680,2760,2388,1458,2458,1478
G0089196,pothole,3680,2760,2136,1504,2282,1548
G0089196,pothole,3680,2760,1700,1414,1778,1434
G0089196,pothole,3680,2760,1740,1376,1824,1394
G0089197,pothole,3680,2760,1696,1554,1822,1594
G0089197,pothole,3680,2760,1716,1464,1884,1504
G0089197,pothole,3680,2760,2522,1518,2604,1546
G0089197,pothole,3680,2760,2958,1588,3162,1648
G0089197,pothole,3680,2760,2812,1636,2940,1682
G0089197,pothole,3680,2760,2902,1556,2970,1582
G0089207,pothole,3680,2760,2210,1426,2322,1446
G0089207,pothole,3680,2760,1910,1428,1962,1446
G0089208,pothole,3680,2760,1888,1578,1994,1610
G0089208,pothole,3680,2760,2348,1574,2530,1610
G0089208,pothole,3680,2760,2170,1612,2336,1664
G0089235,pothole,3680,2760,1662,1366,1748,1382
G0089235,pothole,3680,2760,1896,1292,1998,1320
G0089235,pothole,3680,2760,1436,1252,1520,1270
G0089237,pothole,3680,2760,1422,1548,1598,1592
G0089237,pothole,3680,2760,1820,1356,2056,1414
G0089237,pothole,3680,2760,1292,1266,1404,1298
G0089237,pothole,3680,2760,2424,1312,2474,1324
G0089237,pothole,3680,2760,2232,1276,2308,1290
G0089238,pothole,3680,2760,1764,1422,2116,1522
G0089238,pothole,3680,2760,2524,1350,2594,1368
G0089238,pothole,3680,2760,2268,1300,2408,1322
G0089238,pothole,3680,2760,1196,1284,1328,1316
G0089239,pothole,3680,2760,1708,1506,2186,1710
G0089239,pothole,3680,2760,2654,1386,2740,1404
G0089239,pothole,3680,2760,2344,1318,2430,1344
G0089239,pothole,3680,2760,1070,1308,1206,1346
G0089240,pothole,3680,2760,900,1362,1062,1410
G0089240,pothole,3680,2760,2816,1482,2942,1522
G0089240,pothole,3680,2760,2362,1380,2518,1408
G0089241,pothole,3680,2760,3066,1574,3256,1640
G0089241,pothole,3680,2760,726,1404,876,1454
G0089241,pothole,3680,2760,2468,1420,2644,1458
G0089242,pothole,3680,2760,470,1476,664,1548
G0089242,pothole,3680,2760,2606,1468,2808,1514
G0089242,pothole,3680,2760,3532,1702,3640,1752
G0089243,pothole,3680,2760,242,1556,458,1634
G0089243,pothole,3680,2760,2746,1546,2992,1626
G0089298,pothole,3680,2760,1368,1324,1410,1338
G0089298,pothole,3680,2760,1476,1310,1524,1322
G0089299,pothole,3680,2760,896,1472,962,1492
G0089299,pothole,3680,2760,1156,1422,1220,1432
G0089302,pothole,3680,2760,668,1550,918,1636
G0089360,pothole,3680,2760,2702,1456,2792,1486
G0089360,pothole,3680,2760,2608,1406,2640,1416
G0089360,pothole,3680,2760,2476,1346,2524,1358
G0089360,pothole,3680,2760,2306,1266,2352,1278
G0089432,pothole,3680,2760,1790,1348,1888,1366
G0089433,pothole,3680,2760,1632,1386,1752,1410
G0089434,pothole,3680,2760,1354,1476,1508,1522
G0089515,pothole,3680,2760,1988,1238,2034,1248
G0089516,pothole,3680,2760,2016,1286,2090,1292
G0089517,pothole,3680,2760,2092,1354,2218,1382
G0089518,pothole,3680,2760,1974,1288,2098,1308
G0089519,pothole,3680,2760,2024,1398,2262,1450
G0089520,pothole,3680,2760,1544,1472,1646,1502
G0089754,pothole,3680,2760,1938,1346,2002,1368
G0089755,pothole,3680,2760,1880,1408,1976,1442
G0089756,pothole,3680,2760,1792,1544,1948,1642
G0089823,pothole,3680,2760,1204,1626,1402,1678
G0089823,pothole,3680,2760,1230,1556,1676,1608
G0089823,pothole,3680,2760,1504,1510,1680,1538
G0089823,pothole,3680,2760,1772,1454,1928,1492
G0089823,pothole,3680,2760,1898,1440,2196,1468
G0089823,pothole,3680,2760,3010,1520,3158,1554
G0089823,pothole,3680,2760,2928,1432,3034,1462
G0089823,pothole,3680,2760,3090,1400,3218,1426
G0089823,pothole,3680,2760,2832,1342,2888,1356
G0089824,pothole,3680,2760,1174,1622,1418,1696
G0089824,pothole,3680,2760,664,1610,954,1698
G0089824,pothole,3680,2760,1518,1540,1744,1600
G0089824,pothole,3680,2760,1730,1482,2082,1566
G0089824,pothole,3680,2760,1582,1502,1724,1542
G0089824,pothole,3680,2760,1434,1458,1640,1496
G0089824,pothole,3680,2760,1812,1412,1922,1436
G0089824,pothole,3680,2760,1974,1428,2096,1450
G0089824,pothole,3680,2760,2328,1354,2440,1382
G0089824,pothole,3680,2760,2996,1482,3144,1540
G0089824,pothole,3680,2760,3156,1440,3302,1480
G0089824,pothole,3680,2760,3174,1636,3470,1706
G0089824,pothole,3680,2760,2900,1334,2954,1350
G0089824,pothole,3680,2760,2810,1360,2886,1376
G0089825,pothole,3680,2760,1166,1618,1946,1718
G0089825,pothole,3680,2760,674,1636,918,1712
G0089825,pothole,3680,2760,1022,1556,1340,1620
G0089825,pothole,3680,2760,1580,1470,1826,1514
G0089825,pothole,3680,2760,1804,1504,1936,1534
G0089825,pothole,3680,2760,2220,1604,2326,1658
G0089825,pothole,3680,2760,3122,1594,3320,1662
G0089825,pothole,3680,2760,3264,1508,3430,1552
G0089825,pothole,3680,2760,2220,1388,2358,1428
G0089825,pothole,3680,2760,2790,1394,2868,1414
G0089825,pothole,3680,2760,2866,1356,2932,1374
G0089826,pothole,3680,2760,756,1600,954,1640
G0089826,pothole,3680,2760,1242,1596,1572,1676
G0089826,pothole,3680,2760,1528,1656,1720,1710
G0089826,pothole,3680,2760,3408,1628,3646,1710
G0089826,pothole,3680,2760,2102,1474,2270,1530
G0089826,pothole,3680,2760,2760,1474,2868,1500
G0089826,pothole,3680,2760,2848,1422,2924,1444
G0089827,pothole,3680,2760,1776,1598,1896,1666
G0089827,pothole,3680,2760,1964,1512,2174,1598
G0089827,pothole,3680,2760,2792,1492,2938,1544
G0089827,pothole,3680,2760,2860,1418,2950,1448
G0089828,pothole,3680,2760,1574,1612,1712,1662
G0089828,pothole,3680,2760,2896,1616,3064,1700
G0089828,pothole,3680,2760,2912,1494,3028,1528
G0089828,pothole,3680,2760,2094,1410,2170,1434
G0089829,pothole,3680,2760,2996,1602,3186,1664
G0089829,pothole,3680,2760,1900,1468,2080,1520
G0089829,pothole,3680,2760,2538,1322,2774,1342
G0089830,pothole,3680,2760,1588,1580,1828,1678
G0089830,pothole,3680,2760,2890,1418,2970,1446
G0089830,pothole,3680,2760,2406,1344,2666,1374
G0089830,pothole,3680,2760,2178,1282,2254,1296
G0089831,pothole,3680,2760,2898,1492,3016,1526
G0089831,pothole,3680,2760,2276,1410,2404,1438
G0089831,pothole,3680,2760,2406,1396,2476,1414
G0089831,pothole,3680,2760,2482,1388,2590,1402
G0089831,pothole,3680,2760,2162,1368,2196,1378
G0089831,pothole,3680,2760,2000,1316,2094,1330
G0089831,pothole,3680,2760,2852,1488,3010,1530
